event_id,origin_time,latitude,longitude,depth_km,magnitude,magnitude_type,event_type,event_region,arrivals_count,s_pick_time,s_pick_station,s_pick_network,s_pick_channel,s_pick_phase,s_pick_method,s_pick_time_uncertainty,p_pick_time,p_pick_station,p_pick_network,p_pick_channel,p_pick_phase,p_pick_method,p_pick_time_uncertainty,p_s_interval_sec
gfz2014ghxq,2014-03-31T17:06:12.810000Z,-9.465,115.142,50.5,4.46,mb,,"South of Bali, Indonesia",20,2014-03-31T17:08:17.370000Z,UGM,GE,BHE,s,,,,,,,,,,
gfz2014genx,2014-03-29T20:47:09.160000Z,-0.323,133.008,35.5,4.74,mb,,"Irian Jaya Region, Indonesia",77,2014-03-29T20:48:22.410000Z,FAKI,GE,BHE,s,,,2014-03-29T20:47:50.160000Z,FAKI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,32.25
gfz2014fzbl,2014-03-26T20:47:51.840000Z,1.785,127.535,143.6,5.4,Mw,,"Halmahera, Indonesia",229,2014-03-26T20:48:33.830000Z,TNTI,GE,BHZ,s,,,2014-03-26T20:48:16.710000Z,TNTI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,17.12
gfz2014fpgw,2014-03-21T12:11:40.980000Z,-9.065,109.923,53.0,4.4,mb,,"South of Java, Indonesia",30,2014-03-21T12:12:18.090000Z,UGM,GE,BHZ,s,,,2014-03-21T12:12:02.210000Z,UGM,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,15.88
gfz2014fbzr,2014-03-14T05:46:37.450000Z,-2.842,129.798,32.3,4.41,mb,,"Seram, Indonesia",33,2014-03-14T05:47:26.820000Z,BNDI,GE,BHE,s,,,2014-03-14T05:47:03.930000Z,BNDI,GE,BHZ,p,,,22.89
gfz2014fbzr,2014-03-14T05:46:37.450000Z,-2.842,129.798,32.3,4.41,mb,,"Seram, Indonesia",33,2014-03-14T05:47:44.130000Z,FAKI,GE,BHE,s,,,2014-03-14T05:47:14.270000Z,FAKI,GE,BHZ,p,,,29.86
gfz2014fbzr,2014-03-14T05:46:37.450000Z,-2.842,129.798,32.3,4.41,mb,,"Seram, Indonesia",33,2014-03-14T05:48:17.770000Z,SANI,GE,BHE,s,,,2014-03-14T05:47:34.260000Z,SANI,GE,BHZ,p,,,43.51
gfz2014esmj,2014-03-09T00:50:00.910000Z,-9.527,115.013,68.1,4.4,mb,,"South of Bali, Indonesia",42,2014-03-09T00:50:39.030000Z,JAGI,GE,BHE,s,,,2014-03-09T00:50:23.060000Z,JAGI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,15.97
gfz2014esmj,2014-03-09T00:50:00.910000Z,-9.527,115.013,68.1,4.4,mb,,"South of Bali, Indonesia",42,2014-03-09T00:51:16.840000Z,PLAI,GE,BHE,s,,,2014-03-09T00:50:44.710000Z,PLAI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,32.13
gfz2014emyz,2014-03-06T00:23:20.350000Z,-0.08,122.941,142.7,5.14,mb,,"Minahassa Peninsula, Sulawesi",174,2014-03-06T00:23:58.340000Z,LUWI,GE,BHZ,s,,,2014-03-06T00:23:42.460000Z,LUWI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,15.88
gfz2014emyz,2014-03-06T00:23:20.350000Z,-0.08,122.941,142.7,5.14,mb,,"Minahassa Peninsula, Sulawesi",174,2014-03-06T00:25:18.180000Z,TNTI,GE,BHZ,s,,,2014-03-06T00:24:26.810000Z,TNTI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,51.37
gfz2014eigb,2014-03-03T10:17:48.930000Z,-4.068,102.788,99.7,4.13,mb,,"Southern Sumatra, Indonesia",26,2014-03-03T10:19:52.270000Z,UGM,GE,BHZ,s,,,,,,,,,,
gfz2014eigb,2014-03-03T10:17:48.930000Z,-4.068,102.788,99.7,4.13,mb,,"Southern Sumatra, Indonesia",26,2014-03-03T10:20:37.110000Z,JAGI,GE,BHZ,s,,,,,,,,,,
gfz2014eigb,2014-03-03T10:17:48.930000Z,-4.068,102.788,99.7,4.13,mb,,"Southern Sumatra, Indonesia",26,2014-03-03T10:18:15.100000Z,MNAI,GE,BHZ,s,,,2014-03-03T10:18:03.930000Z,MNAI,GE,BHZ,p,,,11.17
gfz2014egln,2014-03-02T10:46:47.800000Z,1.265,120.705,10.0,4.21,mb,,"Minahassa Peninsula, Sulawesi",39,2014-03-02T10:46:52.990000Z,TOLI2,GE,BHZ,s,,,2014-03-02T10:46:50.140000Z,TOLI2,GE,BHZ,p,,,2.85
gfz2014dieg,2014-02-17T03:50:40.120000Z,0.317,120.173,60.6,4.84,mb,,"Minahassa Peninsula, Sulawesi",27,2014-02-17T03:51:12.290000Z,TOLI2,GE,BHZ,s,,,2014-02-17T03:50:58.060000Z,TOLI2,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,14.23
gfz2014cxla,2014-02-11T06:46:19.030000Z,-8.789,112.478,38.7,4.72,mb,,"Java, Indonesia",21,2014-02-11T06:47:17.020000Z,UGM,GE,BHE,s,,,2014-02-11T06:46:52.070000Z,UGM,GE,BHZ,p,,,24.95
gfz2014bxsc,2014-01-28T04:48:10.730000Z,-8.508,109.16,54.0,3.98,MLv,,"Java, Indonesia",27,2014-01-28T04:48:52.170000Z,UGM,GE,BHZ,s,,,2014-01-28T04:48:34.660000Z,UGM,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,17.51
gfz2014brdm,2014-01-24T14:36:22.210000Z,4.491,95.163,38.0,4.89,mb,,"Northern Sumatra, Indonesia",123,2014-01-24T14:38:07.880000Z,GSI,GE,BHE,s,,,2014-01-24T14:37:20.760000Z,GSI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,47.12
gfz2014brdi,2014-01-24T14:31:27.290000Z,-6.797,130.649,82.4,4.79,Mw,,Banda Sea,117,2014-01-24T14:32:08.630000Z,SAUI,GE,BHZ,s,,,2014-01-24T14:31:52.060000Z,SAUI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,16.57
