event_id,origin_time,latitude,longitude,depth_km,magnitude,magnitude_type,event_type,event_region,arrivals_count,s_pick_time,s_pick_station,s_pick_network,s_pick_channel,s_pick_phase,s_pick_method,s_pick_time_uncertainty,p_pick_time,p_pick_station,p_pick_network,p_pick_channel,p_pick_phase,p_pick_method,p_pick_time_uncertainty,p_s_interval_sec
gfz2013ucyl,2013-10-14T05:19:50.920000Z,-6.97,125.591,482.6,4.25,mb,,Banda Sea,24,2013-10-14T05:22:25.240000Z,SANI,GE,BHE,s,,,2013-10-14T05:21:16.060000Z,SANI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/Trigger,,69.18
gfz2013tulg,2013-10-09T13:35:27.470000Z,-7.578,128.454,152.1,4.33,mb,,Banda Sea,47,2013-10-09T13:36:49.930000Z,SAUI,GE,BHN,s,,,2013-10-09T13:36:12.980000Z,SAUI,GE,BHZ,p,,,36.95
gfz2013tulg,2013-10-09T13:35:27.470000Z,-7.578,128.454,152.1,4.33,mb,,Banda Sea,47,2013-10-09T13:37:31.230000Z,SOEI,GE,BHN,s,,,2013-10-09T13:36:37.740000Z,SOEI,GE,BHZ,p,,,53.49
gfz2013ttpe,2013-10-09T02:25:41.330000Z,-8.38,108.929,45.9,4.21,MLv,,"Java, Indonesia",37,2013-10-09T02:26:26.850000Z,UGM,GE,BHN,s,,,2013-10-09T02:26:07.470000Z,UGM,GE,BH,p,,,19.38
gfz2013thwx,2013-10-02T16:42:31.800000Z,-5.5,129.84,197.1,4.23,mb,,Banda Sea,23,2013-10-02T16:43:26.420000Z,BNDI,GE,BHE,s,,,2013-10-02T16:43:03.210000Z,BNDI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/Trigger,,23.21
gfz2013sril,2013-09-23T15:12:57.330000Z,-9.938,115.935,54.1,4.85,Mw,,"South of Bali, Indonesia",163,2013-09-23T15:13:55.460000Z,PLAI,GE,BHE,s,,,2013-09-23T15:13:29.910000Z,PLAI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/Trigger,,25.55
gfz2013sril,2013-09-23T15:12:57.330000Z,-9.938,115.935,54.1,4.85,Mw,,"South of Bali, Indonesia",163,2013-09-23T15:13:59.220000Z,JAGI,GE,BHE,s,,,2013-09-23T15:13:32.060000Z,JAGI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/Trigger,,27.16
gfz2013shks,2013-09-18T05:00:03.660000Z,-3.383,127.042,16.3,4.58,mb,,"Seram, Indonesia",24,2013-09-18T05:00:54.700000Z,SANI,GE,BHE,s,,,,,,,,,,
gfz2013sadc,2013-09-14T05:13:04.690000Z,2.163,128.431,24.2,4.43,mb,,"Halmahera, Indonesia",20,2013-09-14T05:13:55.970000Z,TNTI,GE,BHE,s,,,2013-09-14T05:13:32.830000Z,TNTI,GE,BHZ,p,,,23.14
gfz2013rzij,2013-09-13T18:44:06.340000Z,1.807,127.359,109.2,4.77,mb,,"Halmahera, Indonesia",36,2013-09-13T18:44:45.040000Z,TNTI,GE,BHE,s,,,2013-09-13T18:44:28.960000Z,TNTI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/Trigger,,16.08
gfz2013ribh,2013-09-04T07:50:54.820000Z,-9.685,122.023,10.0,5.16,mb,,Savu Sea,21,2013-09-04T07:51:29.250000Z,MMRI,GE,BHZ,s,,,2013-09-04T07:51:14.710000Z,MMRI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/Trigger,,14.54
gfz2013qxro,2013-08-29T15:34:35.380000Z,-6.403,130.175,127.8,4.4,mb,,Banda Sea,41,2013-08-29T15:35:32.160000Z,SAUI,GE,BHZ,s,,,2013-08-29T15:35:10.110000Z,SAUI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/Trigger,,22.05
gfz2013qwcb,2013-08-28T18:36:49.540000Z,0.366,124.626,135.5,4.54,mb,,"Minahassa Peninsula, Sulawesi",26,2013-08-28T18:37:57.750000Z,LUWI,GE,BHZ,s,,,2013-08-28T18:37:27.220000Z,LUWI,GE,BHZ,p,,,30.53
gfz2013qvir,2013-08-28T08:49:14.030000Z,-7.631,128.252,159.6,4.69,mb,,Banda Sea,68,2013-08-28T08:50:41.340000Z,SAUI,GE,BHN,s,,,2013-08-28T08:50:02.530000Z,SAUI,GE,BHZ,p,,,38.81
gfz2013qvir,2013-08-28T08:49:14.030000Z,-7.631,128.252,159.6,4.69,mb,,Banda Sea,68,2013-08-28T08:51:12.420000Z,SOEI,GE,BHN,s,,,2013-08-28T08:50:21.830000Z,SOEI,GE,BHZ,p,,,50.59
gfz2013qvir,2013-08-28T08:49:14.030000Z,-7.631,128.252,159.6,4.69,mb,,Banda Sea,68,2013-08-28T08:51:50.130000Z,MMRI,GE,BHE,s,,,2013-08-28T08:50:42.210000Z,MMRI,GE,BHZ,p,,,67.92
gfz2013qpmq,2013-08-25T04:00:04.130000Z,1.155,95.858,9.0,5.09,mb,,Off West Coast of Northern Sumatra,259,2013-08-25T04:00:57.270000Z,GSI,GE,BHN,s,,,2013-08-25T04:00:35.150000Z,GSI,GE,BHZ,p,,,22.12
gfz2013qpmq,2013-08-25T04:00:04.130000Z,1.155,95.858,9.0,5.09,mb,,Off West Coast of Northern Sumatra,259,2013-08-25T04:01:57.940000Z,LHMI,GE,BHE,s,,,2013-08-25T04:01:08.730000Z,LHMI,GE,BHZ,p,,,49.21
gfz2013qeoy,2013-08-19T04:39:36.060000Z,-8.003,108.009,29.3,4.21,mb,,"Java, Indonesia",16,2013-08-19T04:40:47.240000Z,SMRI,GE,BHZ,s,,,2013-08-19T04:40:17.310000Z,SMRI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/Trigger,,29.93
gfz2013pzrb,2013-08-16T12:03:25.860000Z,4.189,126.842,61.0,4.53,mb,,"Talaud Islands, Indonesia",46,2013-08-16T12:04:56.060000Z,TNTI,GE,BHN,s,,,2013-08-16T12:04:16.830000Z,TNTI,GE,BHZ,p,,,39.23
gfz2013pzfp,2013-08-16T06:15:56.330000Z,-8.296,109.029,30.7,4.11,mb,,"Java, Indonesia",26,2013-08-16T06:16:39.820000Z,UGM,GE,BHE,s,,,2013-08-16T06:16:21.310000Z,UGM,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/Trigger,,18.51
gfz2013pyhb,2013-08-15T17:51:43.870000Z,-8.943,129.687,43.5,4.59,mb,,Timor Sea,29,2013-08-15T17:54:05.070000Z,SOEI,GE,BHE,s,,,2013-08-15T17:53:01.770000Z,SOEI,GE,BHZ,p,,,63.3
gfz2013pxfu,2013-08-15T04:05:56.070000Z,0.024,123.243,156.9,5.28,Mw,,"Minahassa Peninsula, Sulawesi",236,2013-08-15T04:06:39.830000Z,LUWI,GE,BHZ,s,,,2013-08-15T04:06:21.510000Z,LUWI,GE,BHZ,p,,,18.32
gfz2013pucg,2013-08-13T10:53:35.360000Z,-1.832,119.735,10.0,4.11,mb,,"Sulawesi, Indonesia",34,2013-08-13T10:55:03.470000Z,TOLI2,GE,BHN,s,,,2013-08-13T10:54:24.570000Z,TOLI2,GE,BHZ,p,,,38.9
gfz2013pmbh,2013-08-09T01:19:44.500000Z,4.505,125.928,169.2,4.66,mb,,"Talaud Islands, Indonesia",40,2013-08-09T01:21:32.430000Z,TNTI,GE,BHE,s,,,2013-08-09T01:20:45.390000Z,TNTI,GE,BHZ,p,,,47.04
gfz2013nhsx,2013-07-09T05:28:39.270000Z,-7.31,129.601,104.1,4.92,mb,,Banda Sea,22,2013-07-09T05:31:08.260000Z,SOEI,GE,BHE,s,,,2013-07-09T05:30:02.540000Z,SOEI,GE,BHZ,p,,,65.72
gfz2013nflx,2013-07-07T23:39:42.630000Z,-5.411,125.867,524.7,4.98,mb,,Banda Sea,180,2013-07-07T23:41:57.630000Z,SANI,GE,BHZ,s,,,2013-07-07T23:40:58.010000Z,SANI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/Trigger,,59.62
