event_id,origin_time,latitude,longitude,depth_km,magnitude,magnitude_type,event_type,event_region,arrivals_count,s_pick_time,s_pick_station,s_pick_network,s_pick_channel,s_pick_phase,s_pick_method,s_pick_time_uncertainty,p_pick_time,p_pick_station,p_pick_network,p_pick_channel,p_pick_phase,p_pick_method,p_pick_time_uncertainty,p_s_interval_sec
gfz2009pxpn,2009-08-15T12:30:11.620000Z,0.173,123.557,153.4,5.38,mb,,"Minahassa Peninsula, Sulawesi",164,2009-08-15T12:31:55.060000Z,TNTI,GE,BHZ,s,,,2009-08-15T12:31:09.740000Z,TNTI,GE,BHZ,p,,,45.32
gfz2009pxkx,2009-08-15T10:10:04.350000Z,-6.868,105.162,10.0,4.27,MLv,,"Sunda Strait, Indonesia",26,2009-08-15T10:11:35.630000Z,MNAI,GE,BHN,s,,,2009-08-15T10:10:57.540000Z,MNAI,GE,BHZ,p,,,38.09
gfz2009pvvt,2009-08-14T13:21:17.090000Z,-8.726,112.364,128.4,4.67,mb,,"Java, Indonesia",49,2009-08-14T13:22:17.070000Z,UGM,GE,BHE,s,,,2009-08-14T13:21:51.850000Z,UGM,GE,BHZ,p,,,25.22
gfz2009ptvf,2009-08-13T10:48:20.510000Z,-9.181,111.294,49.8,4.59,mb,,"South of Java, Indonesia",39,2009-08-13T10:49:03.530000Z,UGM,GE,BHE,s,,,2009-08-13T10:48:43.660000Z,UGM,GE,BHZ,p,,,19.87
gfz2009psbv,2009-08-12T11:50:52.120000Z,-7.554,123.476,539.8,4.07,mb,,Banda Sea,24,2009-08-12T11:52:58.570000Z,SOEI,GE,BHZ,s,,,2009-08-12T11:52:04.300000Z,SOEI,GE,BHZ,p,,,54.27
gfz2009oubh,2009-07-30T08:06:58.750000Z,-7.243,129.551,140.5,4.75,mb,,Banda Sea,42,2009-07-30T08:09:08.640000Z,FAKI,GE,BHZ,s,,,2009-07-30T08:08:12.330000Z,FAKI,GE,BHZ,p,,,56.31
gfz2009oozo,2009-07-27T13:30:55.310000Z,-0.087,123.453,139.7,4.54,mb,,"Minahassa Peninsula, Sulawesi",42,2009-07-27T13:31:38.690000Z,LUWI,GE,BHZ,s,,,2009-07-27T13:31:20.540000Z,LUWI,GE,BHZ,p,,,18.15
gfz2009nqxv,2009-07-14T09:10:24.500000Z,-6.55,130.011,170.8,4.68,mb,,Banda Sea,39,2009-07-14T09:12:14.810000Z,FAKI,GE,BHZ,s,,,2009-07-14T09:11:28.510000Z,FAKI,GE,BHZ,p,,,46.3
gfz2009npjw,2009-07-13T12:59:06.050000Z,-8.95,112.484,45.2,4.64,mb,,"Java, Indonesia",66,2009-07-13T13:00:05.930000Z,UGM,GE,BHN,s,,,2009-07-13T12:59:40.430000Z,UGM,GE,BHZ,p,,,25.5
gfz2009mwyd,2009-07-03T10:26:35.220000Z,-2.642,102.214,155.0,5.15,mb,,"Southern Sumatra, Indonesia",164,2009-07-03T10:27:37.890000Z,MNAI,GE,BHZ,s,,,2009-07-03T10:27:10.140000Z,MNAI,GE,BHZ,p,,,27.75
