event_id,origin_time,latitude,longitude,depth_km,magnitude,magnitude_type,event_type,event_region,arrivals_count,s_pick_time,s_pick_station,s_pick_network,s_pick_channel,s_pick_phase,s_pick_method,s_pick_time_uncertainty,p_pick_time,p_pick_station,p_pick_network,p_pick_channel,p_pick_phase,p_pick_method,p_pick_time_uncertainty,p_s_interval_sec
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:25:28.840000Z,SOEI,GE,BHN,s,,,2025-02-14T00:24:25.230000Z,SOEI,GE,BHZ,p,,,63.61
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:25:36.690000Z,SANI,GE,BHN,s,,,2025-02-14T00:24:28.650000Z,SANI,GE,BHZ,p,,,68.04
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:26:05.480000Z,MMRI,GE,BHZ,s,,,2025-02-14T00:24:45.700000Z,MMRI,GE,BHZ,p,,,79.78
gfz2025czgt,2025-02-12T06:53:36.310000Z,1.689,127.333,40.1,4.87,mb,,"Halmahera, Indonesia",30,2025-02-12T06:54:05.550000Z,TNTI,GE,BHE,s,,,2025-02-12T06:53:53.160000Z,TNTI,GE,BHZ,p,,,12.39
gfz2025cdqz,2025-01-31T11:03:41.790000Z,3.261,97.002,48.7,5.71,Mw,,"Northern Sumatra, Indonesia",375,2025-01-31T11:04:34.290000Z,GSI,GE,BHE,s,,,2025-01-31T11:04:13.510000Z,GSI,GE,BHZ,p,,,20.78
gfz2025bzud,2025-01-29T08:06:16.660000Z,-7.234,129.163,143.6,4.67,mb,,Banda Sea,26,2025-01-29T08:08:40.070000Z,SOEI,GE,BHN,s,,,2025-01-29T08:07:38.360000Z,SOEI,GE,BHZ,p,,,61.71
gfz2025byqg,2025-01-28T17:00:10.770000Z,-4.023,121.842,10.0,4.43,Mw,,"Sulawesi, Indonesia",44,2025-01-28T17:02:55.920000Z,PLAI,GE,BHE,s,,,2025-01-28T17:01:45.050000Z,PLAI,GE,BHZ,p,,,70.87
gfz2025bymb,2025-01-28T14:53:34.410000Z,0.521,121.234,91.3,5.56,Mw,,"Minahassa Peninsula, Sulawesi",219,2025-01-28T14:54:03.890000Z,TOLI2,GE,BHZ,s,,,2025-01-28T14:53:51.760000Z,TOLI2,GE,BHZ,p,,,12.13
gfz2025bmwa,2025-01-22T06:17:20.250000Z,-9.676,119.385,69.6,4.4,mb,,"Sumba Region, Indonesia",23,2025-01-22T06:18:13.440000Z,PLAI,GE,BHZ,s,,,2025-01-22T06:17:51.120000Z,PLAI,GE,BHZ,p,,,22.32
gfz2025bmwa,2025-01-22T06:17:20.250000Z,-9.676,119.385,69.6,4.4,mb,,"Sumba Region, Indonesia",23,2025-01-22T06:19:35.770000Z,JAGI,GE,BHE,s,,,2025-01-22T06:18:36.980000Z,JAGI,GE,BHZ,p,,,58.79
gfz2025bckw,2025-01-16T13:17:33.690000Z,-7.723,117.425,10.0,4.6,mb,,Bali Sea,23,2025-01-16T13:18:11.440000Z,PLAI,GE,BHN,s,,,2025-01-16T13:17:55.820000Z,PLAI,GE,BHZ,p,,,15.62
gfz2025bckw,2025-01-16T13:17:33.690000Z,-7.723,117.425,10.0,4.6,mb,,Bali Sea,23,2025-01-16T13:19:05.600000Z,JAGI,GE,BHN,s,,,2025-01-16T13:18:26.390000Z,JAGI,GE,BHZ,p,,,39.21
gfz2025anlh,2025-01-08T08:28:37.600000Z,-8.673,118.331,126.4,4.42,mb,,"Sumbawa Region, Indonesia",15,2025-01-08T08:29:13.240000Z,PLAI,GE,BHZ,s,,,2025-01-08T08:28:57.540000Z,PLAI,GE,BHZ,p,,,15.7
gfz2025anlh,2025-01-08T08:28:37.600000Z,-8.673,118.331,126.4,4.42,mb,,"Sumbawa Region, Indonesia",15,2025-01-08T08:30:21.160000Z,MMRI,GE,BHE,s,,,2025-01-08T08:29:36.950000Z,MMRI,GE,BHZ,p,,,44.21
gfz2025anlh,2025-01-08T08:28:37.600000Z,-8.673,118.331,126.4,4.42,mb,,"Sumbawa Region, Indonesia",15,2025-01-08T08:30:27.400000Z,JAGI,GE,BHE,s,,,2025-01-08T08:29:39.580000Z,JAGI,GE,BHZ,p,,,47.82
gfz2025amik,2025-01-07T17:52:24.380000Z,-8.313,119.311,22.4,4.8,Mw,,"Flores Region, Indonesia",61,2025-01-07T17:53:12.280000Z,PLAI,GE,BHN,s,,,2025-01-07T17:52:51.610000Z,PLAI,GE,BHZ,p,,,20.67
gfz2025amik,2025-01-07T17:52:24.380000Z,-8.313,119.311,22.4,4.8,Mw,,"Flores Region, Indonesia",61,2025-01-07T17:53:45.140000Z,MMRI,GE,BHN,s,,,2025-01-07T17:53:09.950000Z,MMRI,GE,BHZ,p,,,35.19
gfz2025amik,2025-01-07T17:52:24.380000Z,-8.313,119.311,22.4,4.8,Mw,,"Flores Region, Indonesia",61,2025-01-07T17:57:17.300000Z,BBJI,GE,BHN,s,,,,,,,,,,
gfz2025aeue,2025-01-03T14:44:44.550000Z,-4.621,103.011,59.7,4.92,mb,,"Southern Sumatra, Indonesia",82,2025-01-03T14:45:03.920000Z,MNAI,GE,BHN,s,,,2025-01-03T14:44:55.250000Z,MNAI,GE,BHZ,p,,,8.67
