filename,network,station,channel,trace_id,start_time,end_time,duration,sampling_rate,samples
GE.LUWI.BH.gfz2019velu.mseed,GE,LUWI,BHE,GE.LUWI..BHE,2019-10-29T06:45:26.719538,2019-10-29T06:50:27.509538,300.79,100.0,30080
GE.LUWI.BH.gfz2019velu.mseed,GE,LUWI,BHN,GE.LUWI..BHN,2019-10-29T06:45:26.719538,2019-10-29T06:50:27.509538,300.79,100.0,30080
GE.LUWI.BH.gfz2019velu.mseed,GE,LUWI,BHZ,GE.LUWI..BHZ,2019-10-29T06:45:26.719538,2019-10-29T06:50:27.509538,300.79,100.0,30080
GE.UGM.HL.gfz2009ptvf.mseed,GE,UGM,HLE,GE.UGM..HLE,2009-08-13T10:48:13.658393,2009-08-13T10:53:14.468393,300.81,100.0,30082
GE.UGM.HL.gfz2009ptvf.mseed,GE,UGM,HLN,GE.UGM..HLN,2009-08-13T10:48:13.658393,2009-08-13T10:53:14.468393,300.81,100.0,30082
GE.UGM.HL.gfz2009ptvf.mseed,GE,UGM,HLZ,GE.UGM..HLZ,2009-08-13T10:48:13.658393,2009-08-13T10:53:14.468393,300.81,100.0,30082
GE.MMRI.SH.gfz2012ugap.mseed,GE,MMRI,SHE,GE.MMRI..SHE,2012-10-14T21:49:28.408393,2012-10-14T21:54:29.228393,300.82,100.0,30083
GE.MMRI.SH.gfz2012ugap.mseed,GE,MMRI,SHN,GE.MMRI..SHN,2012-10-14T21:49:28.408393,2012-10-14T21:54:29.228393,300.82,100.0,30083
GE.MMRI.SH.gfz2012ugap.mseed,GE,MMRI,SHZ,GE.MMRI..SHZ,2012-10-14T21:49:28.408393,2012-10-14T21:54:29.228393,300.82,100.0,30083
GE.TNTI.BL.gfz2013pmbh.mseed,GE,TNTI,BLE,GE.TNTI..BLE,2013-08-09T01:20:15.369539,2013-08-09T01:25:16.209539,300.84,100.0,30085
GE.TNTI.BL.gfz2013pmbh.mseed,GE,TNTI,BLN,GE.TNTI..BLN,2013-08-09T01:20:15.369538,2013-08-09T01:25:16.209538,300.84,100.0,30085
GE.TNTI.BL.gfz2013pmbh.mseed,GE,TNTI,BLZ,GE.TNTI..BLZ,2013-08-09T01:20:15.369538,2013-08-09T01:25:16.209538,300.84,100.0,30085
GE.TNTI.BL.gfz2010uxfg.mseed,GE,TNTI,BLE,GE.TNTI..BLE,2010-10-25T12:05:36.119539,2010-10-25T12:10:36.909539,300.79,100.0,30080
GE.TNTI.BL.gfz2010uxfg.mseed,GE,TNTI,BLN,GE.TNTI..BLN,2010-10-25T12:05:36.119538,2010-10-25T12:10:36.919538,300.8,100.0,30081
GE.TNTI.BL.gfz2010uxfg.mseed,GE,TNTI,BLZ,GE.TNTI..BLZ,2010-10-25T12:05:36.119539,2010-10-25T12:10:36.909539,300.79,100.0,30080
GE.PLAI.SH.gfz2012xqdd.mseed,GE,PLAI,SHE,GE.PLAI..SHE,2012-12-02T03:05:11.628393,2012-12-02T03:10:12.438393,300.81,100.0,30082
GE.PLAI.SH.gfz2012xqdd.mseed,GE,PLAI,SHN,GE.PLAI..SHN,2012-12-02T03:05:11.628393,2012-12-02T03:10:12.438393,300.81,100.0,30082
GE.PLAI.SH.gfz2012xqdd.mseed,GE,PLAI,SHZ,GE.PLAI..SHZ,2012-12-02T03:05:11.628393,2012-12-02T03:10:12.438393,300.81,100.0,30082
GE.UGM.SH.gfz2012atnm.mseed,GE,UGM,SHE,GE.UGM..SHE,2012-01-11T16:23:09.708394,2012-01-11T16:28:10.498394,300.79,100.0,30080
GE.UGM.SH.gfz2012atnm.mseed,GE,UGM,SHN,GE.UGM..SHN,2012-01-11T16:23:09.708394,2012-01-11T16:28:10.498394,300.79,100.0,30080
GE.UGM.SH.gfz2012atnm.mseed,GE,UGM,SHZ,GE.UGM..SHZ,2012-01-11T16:23:09.708393,2012-01-11T16:28:10.508393,300.8,100.0,30081
GE.UGM.BH.gfz2010teou.mseed,GE,UGM,BHE,GE.UGM..BHE,2010-10-01T01:25:01.419538,2010-10-01T01:30:02.209538,300.79,100.0,30080
GE.UGM.BH.gfz2010teou.mseed,GE,UGM,BHN,GE.UGM..BHN,2010-10-01T01:25:01.419538,2010-10-01T01:30:02.209538,300.79,100.0,30080
GE.UGM.BH.gfz2010teou.mseed,GE,UGM,BHZ,GE.UGM..BHZ,2010-10-01T01:25:01.419538,2010-10-01T01:30:02.209538,300.79,100.0,30080
GE.FAKI.HH.gfz2009aczt.mseed,GE,FAKI,HHE,GE.FAKI..HHE,2009-01-02T15:19:59.208393,2009-01-02T15:25:00.018393,300.81,100.0,30082
GE.FAKI.HH.gfz2009aczt.mseed,GE,FAKI,HHN,GE.FAKI..HHN,2009-01-02T15:19:59.208393,2009-01-02T15:25:00.018393,300.81,100.0,30082
GE.FAKI.HH.gfz2009aczt.mseed,GE,FAKI,HHZ,GE.FAKI..HHZ,2009-01-02T15:19:59.208393,2009-01-02T15:25:00.018393,300.81,100.0,30082
GE.LHMI.HL.gfz2009epev.mseed,GE,LHMI,HLE,GE.LHMI..HLE,2009-03-07T06:36:53.978393,2009-03-07T06:41:54.788393,300.81,100.0,30082
GE.LHMI.HL.gfz2009epev.mseed,GE,LHMI,HLN,GE.LHMI..HLN,2009-03-07T06:36:53.978393,2009-03-07T06:41:54.788393,300.81,100.0,30082
GE.LHMI.HL.gfz2009epev.mseed,GE,LHMI,HLZ,GE.LHMI..HLZ,2009-03-07T06:36:53.978393,2009-03-07T06:41:54.788393,300.81,100.0,30082
GE.TNTI.BH.gfz2024qrxn.mseed,GE,TNTI,BHE,GE.TNTI..BHE,2024-08-25T11:45:44.919536,2024-08-25T11:50:45.709536,300.79,100.0,30080
GE.TNTI.BH.gfz2024qrxn.mseed,GE,TNTI,BHN,GE.TNTI..BHN,2024-08-25T11:45:44.919536,2024-08-25T11:50:45.709536,300.79,100.0,30080
GE.TNTI.BH.gfz2024qrxn.mseed,GE,TNTI,BHZ,GE.TNTI..BHZ,2024-08-25T11:45:44.919538,2024-08-25T11:50:45.709538,300.79,100.0,30080
GE.MMRI.BH.gfz2025eumh.mseed,GE,MMRI,BHE,GE.MMRI..BHE,2025-03-10T03:04:04.469538,2025-03-10T03:09:05.269538,300.8,100.0,30081
GE.MMRI.BH.gfz2025eumh.mseed,GE,MMRI,BHN,GE.MMRI..BHN,2025-03-10T03:04:04.469538,2025-03-10T03:09:05.269538,300.8,100.0,30081
GE.MMRI.BH.gfz2025eumh.mseed,GE,MMRI,BHZ,GE.MMRI..BHZ,2025-03-10T03:04:04.469538,2025-03-10T03:09:05.269538,300.8,100.0,30081
GE.FAKI.SH.gfz2009yode.mseed,GE,FAKI,SHE,GE.FAKI..SHE,2009-12-16T11:46:14.088393,2009-12-16T11:51:14.878393,300.79,100.0,30080
GE.FAKI.SH.gfz2009yode.mseed,GE,FAKI,SHN,GE.FAKI..SHN,2009-12-16T11:46:14.088393,2009-12-16T11:51:14.878393,300.79,100.0,30080
GE.FAKI.SH.gfz2009yode.mseed,GE,FAKI,SHZ,GE.FAKI..SHZ,2009-12-16T11:46:14.088393,2009-12-16T11:51:14.878393,300.79,100.0,30080
GE.MNAI.BL.gfz2020wrfa.mseed,GE,MNAI,BLE,GE.MNAI..BLE,2020-11-18T11:37:38.069538,2020-11-18T11:42:38.859538,300.79,100.0,30080
GE.MNAI.BL.gfz2020wrfa.mseed,GE,MNAI,BLN,GE.MNAI..BLN,2020-11-18T11:37:38.069538,2020-11-18T11:42:38.859538,300.79,100.0,30080
GE.MNAI.BL.gfz2020wrfa.mseed,GE,MNAI,BLZ,GE.MNAI..BLZ,2020-11-18T11:37:38.069538,2020-11-18T11:42:38.859538,300.79,100.0,30080
GE.TNTI.HL.gfz2009pyad.mseed,GE,TNTI,HLE,GE.TNTI..HLE,2009-08-15T17:52:26.098393,2009-08-15T17:57:26.908393,300.81,100.0,30082
GE.TNTI.HL.gfz2009pyad.mseed,GE,TNTI,HLN,GE.TNTI..HLN,2009-08-15T17:52:26.098393,2009-08-15T17:57:26.908393,300.81,100.0,30082
GE.TNTI.HL.gfz2009pyad.mseed,GE,TNTI,HLZ,GE.TNTI..HLZ,2009-08-15T17:52:26.098393,2009-08-15T17:57:26.908393,300.81,100.0,30082
GE.UGM.SL.gfz2013ttpe.mseed,GE,UGM,SLE,GE.UGM..SLE,2013-10-09T02:25:37.468394,2013-10-09T02:30:38.278394,300.81,100.0,30082
GE.UGM.SL.gfz2013ttpe.mseed,GE,UGM,SLN,GE.UGM..SLN,2013-10-09T02:25:37.468394,2013-10-09T02:30:38.278394,300.81,100.0,30082
GE.UGM.SL.gfz2013ttpe.mseed,GE,UGM,SLZ,GE.UGM..SLZ,2013-10-09T02:25:37.468393,2013-10-09T02:30:38.288393,300.82,100.0,30083
GE.TNTI.HH.gfz2011ywdf.mseed,GE,TNTI,HHE,GE.TNTI..HHE,2011-12-20T15:27:57.308394,2011-12-20T15:32:58.118394,300.81,100.0,30082
GE.TNTI.HH.gfz2011ywdf.mseed,GE,TNTI,HHN,GE.TNTI..HHN,2011-12-20T15:27:57.308394,2011-12-20T15:32:58.118394,300.81,100.0,30082
GE.TNTI.HH.gfz2011ywdf.mseed,GE,TNTI,HHZ,GE.TNTI..HHZ,2011-12-20T15:27:57.308394,2011-12-20T15:32:58.118394,300.81,100.0,30082
GE.PLAI.BH.gfz2023phwg.mseed,GE,PLAI,BHE,GE.PLAI..BHE,2023-08-06T18:14:14.421860,2023-08-06T18:19:15.261860,300.84,100.0,30085
GE.PLAI.BH.gfz2023phwg.mseed,GE,PLAI,BHN,GE.PLAI..BHN,2023-08-06T18:14:14.421860,2023-08-06T18:19:15.261860,300.84,100.0,30085
GE.PLAI.BH.gfz2023phwg.mseed,GE,PLAI,BHZ,GE.PLAI..BHZ,2023-08-06T18:14:14.421860,2023-08-06T18:19:15.261860,300.84,100.0,30085
GE.FAKI.BH.gfz2009atqt.mseed,GE,FAKI,BHE,GE.FAKI..BHE,2009-01-11T18:13:09.619550,2009-01-11T18:18:10.409550,300.79,100.0,30080
GE.FAKI.BH.gfz2009atqt.mseed,GE,FAKI,BHN,GE.FAKI..BHN,2009-01-11T18:13:09.619550,2009-01-11T18:18:10.409550,300.79,100.0,30080
GE.FAKI.BH.gfz2009atqt.mseed,GE,FAKI,BHZ,GE.FAKI..BHZ,2009-01-11T18:13:09.619550,2009-01-11T18:18:10.409550,300.79,100.0,30080
GE.SOEI.SH.gfz2024quvs.mseed,GE,SOEI,SHE,GE.SOEI..SHE,2024-08-27T02:16:14.768393,2024-08-27T02:21:15.558393,300.79,100.0,30080
GE.SOEI.SH.gfz2024quvs.mseed,GE,SOEI,SHN,GE.SOEI..SHN,2024-08-27T02:16:14.768393,2024-08-27T02:21:15.558393,300.79,100.0,30080
GE.SOEI.SH.gfz2024quvs.mseed,GE,SOEI,SHZ,GE.SOEI..SHZ,2024-08-27T02:16:14.768393,2024-08-27T02:21:15.558393,300.79,100.0,30080
GE.SAUI.SH.gfz2013qxro.mseed,GE,SAUI,SHE,GE.SAUI..SHE,2013-08-29T15:34:40.108391,2013-08-29T15:39:40.928391,300.82,100.0,30083
GE.SAUI.SH.gfz2013qxro.mseed,GE,SAUI,SHN,GE.SAUI..SHN,2013-08-29T15:34:40.108391,2013-08-29T15:39:40.928391,300.82,100.0,30083
GE.SAUI.SH.gfz2013qxro.mseed,GE,SAUI,SHZ,GE.SAUI..SHZ,2013-08-29T15:34:40.108391,2013-08-29T15:39:40.928391,300.82,100.0,30083
GE.PLAI.BH.gfz2024xkub.mseed,GE,PLAI,BHE,GE.PLAI..BHE,2024-11-29T04:49:59.621860,2024-11-29T04:55:00.411860,300.79,100.0,30080
GE.PLAI.BH.gfz2024xkub.mseed,GE,PLAI,BHN,GE.PLAI..BHN,2024-11-29T04:49:59.621859,2024-11-29T04:55:00.411859,300.79,100.0,30080
GE.PLAI.BH.gfz2024xkub.mseed,GE,PLAI,BHZ,GE.PLAI..BHZ,2024-11-29T04:49:59.621860,2024-11-29T04:55:00.411860,300.79,100.0,30080
GE.SAUI.BL.gfz2009yode.mseed,GE,SAUI,BLE,GE.SAUI..BLE,2009-12-16T11:46:15.269536,2009-12-16T11:51:16.059536,300.79,100.0,30080
GE.SAUI.BL.gfz2009yode.mseed,GE,SAUI,BLN,GE.SAUI..BLN,2009-12-16T11:46:15.269536,2009-12-16T11:51:16.059536,300.79,100.0,30080
GE.SAUI.BL.gfz2009yode.mseed,GE,SAUI,BLZ,GE.SAUI..BLZ,2009-12-16T11:46:15.269536,2009-12-16T11:51:16.059536,300.79,100.0,30080
GE.UGM.BL.gfz2014cxla.mseed,GE,UGM,BLE,GE.UGM..BLE,2014-02-11T06:46:22.069538,2014-02-11T06:51:22.859538,300.79,100.0,30080
GE.UGM.BL.gfz2014cxla.mseed,GE,UGM,BLN,GE.UGM..BLN,2014-02-11T06:46:22.069538,2014-02-11T06:51:22.859538,300.79,100.0,30080
GE.UGM.BL.gfz2014cxla.mseed,GE,UGM,BLZ,GE.UGM..BLZ,2014-02-11T06:46:22.069538,2014-02-11T06:51:22.859538,300.79,100.0,30080
GE.SANI.SH.gfz2010cret.mseed,GE,SANI,SHE,GE.SANI..SHE,2010-02-07T21:22:04.788393,2010-02-07T21:27:05.598393,300.81,100.0,30082
GE.SANI.SH.gfz2010cret.mseed,GE,SANI,SHN,GE.SANI..SHN,2010-02-07T21:22:04.788393,2010-02-07T21:27:05.598393,300.81,100.0,30082
GE.SANI.SH.gfz2010cret.mseed,GE,SANI,SHZ,GE.SANI..SHZ,2010-02-07T21:22:04.788391,2010-02-07T21:27:05.598391,300.81,100.0,30082
GE.TNTI.BH.gfz2023xgoy.mseed,GE,TNTI,BHE,GE.TNTI..BHE,2023-11-27T21:41:49.319538,2023-11-27T21:46:50.109538,300.79,100.0,30080
GE.TNTI.BH.gfz2023xgoy.mseed,GE,TNTI,BHN,GE.TNTI..BHN,2023-11-27T21:41:49.319538,2023-11-27T21:46:50.109538,300.79,100.0,30080
GE.TNTI.BH.gfz2023xgoy.mseed,GE,TNTI,BHZ,GE.TNTI..BHZ,2023-11-27T21:41:49.319538,2023-11-27T21:46:50.109538,300.79,100.0,30080
GE.PLAI.SL.gfz2012ilqg.mseed,GE,PLAI,SLE,GE.PLAI..SLE,2012-04-30T04:59:03.208393,2012-04-30T05:04:04.028393,300.82,100.0,30083
GE.PLAI.SL.gfz2012ilqg.mseed,GE,PLAI,SLN,GE.PLAI..SLN,2012-04-30T04:59:03.208393,2012-04-30T05:04:04.028393,300.82,100.0,30083
GE.PLAI.SL.gfz2012ilqg.mseed,GE,PLAI,SLZ,GE.PLAI..SLZ,2012-04-30T04:59:03.208393,2012-04-30T05:04:04.028393,300.82,100.0,30083
GE.BNDI.HL.gfz2016mcqf.mseed,GE,BNDI,HLE,GE.BNDI..HLE,2016-06-21T04:53:21.958393,2016-06-21T04:58:22.768393,300.81,100.0,30082
GE.BNDI.HL.gfz2016mcqf.mseed,GE,BNDI,HLN,GE.BNDI..HLN,2016-06-21T04:53:21.958393,2016-06-21T04:58:22.768393,300.81,100.0,30082
GE.BNDI.HL.gfz2016mcqf.mseed,GE,BNDI,HLZ,GE.BNDI..HLZ,2016-06-21T04:53:21.958393,2016-06-21T04:58:22.768393,300.81,100.0,30082
GE.PLAI.BH.gfz2020wfqn.mseed,GE,PLAI,BHE,GE.PLAI..BHE,2020-11-12T03:48:25.821860,2020-11-12T03:53:26.611860,300.79,100.0,30080
GE.PLAI.BH.gfz2020wfqn.mseed,GE,PLAI,BHN,GE.PLAI..BHN,2020-11-12T03:48:25.821860,2020-11-12T03:53:26.611860,300.79,100.0,30080
GE.PLAI.BH.gfz2020wfqn.mseed,GE,PLAI,BHZ,GE.PLAI..BHZ,2020-11-12T03:48:25.821860,2020-11-12T03:53:26.611860,300.79,100.0,30080
GE.TNTI.BH.gfz2010uxfg.mseed,GE,TNTI,BHE,GE.TNTI..BHE,2010-10-25T12:05:36.119539,2010-10-25T12:10:36.909539,300.79,100.0,30080
GE.TNTI.BH.gfz2010uxfg.mseed,GE,TNTI,BHN,GE.TNTI..BHN,2010-10-25T12:05:36.119539,2010-10-25T12:10:36.909539,300.79,100.0,30080
GE.TNTI.BH.gfz2010uxfg.mseed,GE,TNTI,BHZ,GE.TNTI..BHZ,2010-10-25T12:05:36.119539,2010-10-25T12:10:36.909539,300.79,100.0,30080
GE.UGM.BL.gfz2013pzfp.mseed,GE,UGM,BLE,GE.UGM..BLE,2013-08-16T06:15:51.319539,2013-08-16T06:20:52.119539,300.8,100.0,30081
GE.UGM.BL.gfz2013pzfp.mseed,GE,UGM,BLN,GE.UGM..BLN,2013-08-16T06:15:51.319539,2013-08-16T06:20:52.119539,300.8,100.0,30081
GE.UGM.BL.gfz2013pzfp.mseed,GE,UGM,BLZ,GE.UGM..BLZ,2013-08-16T06:15:51.319539,2013-08-16T06:20:52.119539,300.8,100.0,30081
GE.TOLI2.BH.gfz2013bzko.mseed,GE,TOLI2,BHE,GE.TOLI2..BHE,2013-01-29T03:16:47.469538,2013-01-29T03:21:48.269538,300.8,100.0,30081
GE.TOLI2.BH.gfz2013bzko.mseed,GE,TOLI2,BHN,GE.TOLI2..BHN,2013-01-29T03:16:47.469539,2013-01-29T03:21:48.259539,300.79,100.0,30080
GE.TOLI2.BH.gfz2013bzko.mseed,GE,TOLI2,BHZ,GE.TOLI2..BHZ,2013-01-29T03:16:47.469539,2013-01-29T03:21:48.259539,300.79,100.0,30080
GE.GSI.SH.gfz2012nrpy.mseed,GE,GSI,SHE,GE.GSI..SHE,2012-07-13T15:21:12.708393,2012-07-13T15:26:13.528393,300.82,100.0,30083
GE.GSI.SH.gfz2012nrpy.mseed,GE,GSI,SHN,GE.GSI..SHN,2012-07-13T15:21:12.708393,2012-07-13T15:26:13.528393,300.82,100.0,30083
GE.GSI.SH.gfz2012nrpy.mseed,GE,GSI,SHZ,GE.GSI..SHZ,2012-07-13T15:21:12.708393,2012-07-13T15:26:13.528393,300.82,100.0,30083
GE.FAKI.BL.gfz2009rqxq.mseed,GE,FAKI,BLE,GE.FAKI..BLE,2009-09-09T08:07:58.719536,2009-09-09T08:12:59.509536,300.79,100.0,30080
GE.FAKI.BL.gfz2009rqxq.mseed,GE,FAKI,BLN,GE.FAKI..BLN,2009-09-09T08:07:58.719538,2009-09-09T08:12:59.509538,300.79,100.0,30080
GE.FAKI.BL.gfz2009rqxq.mseed,GE,FAKI,BLZ,GE.FAKI..BLZ,2009-09-09T08:07:58.719538,2009-09-09T08:12:59.509538,300.79,100.0,30080
GE.BNDI.SH.gfz2012gezz.mseed,GE,BNDI,SHE,GE.BNDI..SHE,2012-03-29T02:52:27.968393,2012-03-29T02:57:28.768393,300.8,100.0,30081
GE.BNDI.SH.gfz2012gezz.mseed,GE,BNDI,SHN,GE.BNDI..SHN,2012-03-29T02:52:27.968394,2012-03-29T02:57:28.758394,300.79,100.0,30080
GE.BNDI.SH.gfz2012gezz.mseed,GE,BNDI,SHZ,GE.BNDI..SHZ,2012-03-29T02:52:27.968393,2012-03-29T02:57:28.768393,300.8,100.0,30081
GE.PLAI.SH.gfz2013vwga.mseed,GE,PLAI,SHE,GE.PLAI..SHE,2013-11-08T00:16:20.068393,2013-11-08T00:21:20.858393,300.79,100.0,30080
GE.PLAI.SH.gfz2013vwga.mseed,GE,PLAI,SHN,GE.PLAI..SHN,2013-11-08T00:16:20.068393,2013-11-08T00:21:20.858393,300.79,100.0,30080
GE.PLAI.SH.gfz2013vwga.mseed,GE,PLAI,SHZ,GE.PLAI..SHZ,2013-11-08T00:16:20.068393,2013-11-08T00:21:20.858393,300.79,100.0,30080
GE.JAGI.SH.gfz2024bnab.mseed,GE,JAGI,SHE,GE.JAGI..SHE,2024-01-22T08:20:00.808393,2024-01-22T08:25:01.618393,300.81,100.0,30082
GE.JAGI.SH.gfz2024bnab.mseed,GE,JAGI,SHN,GE.JAGI..SHN,2024-01-22T08:20:00.808393,2024-01-22T08:25:01.618393,300.81,100.0,30082
GE.JAGI.SH.gfz2024bnab.mseed,GE,JAGI,SHZ,GE.JAGI..SHZ,2024-01-22T08:20:00.808393,2024-01-22T08:25:01.618393,300.81,100.0,30082
GE.SAUI.BH.gfz2013tulg.mseed,GE,SAUI,BHE,GE.SAUI..BHE,2013-10-09T13:35:42.969538,2013-10-09T13:40:43.769538,300.8,100.0,30081
GE.SAUI.BH.gfz2013tulg.mseed,GE,SAUI,BHN,GE.SAUI..BHN,2013-10-09T13:35:42.969536,2013-10-09T13:40:43.759536,300.79,100.0,30080
GE.SAUI.BH.gfz2013tulg.mseed,GE,SAUI,BHZ,GE.SAUI..BHZ,2013-10-09T13:35:42.969538,2013-10-09T13:40:43.769538,300.8,100.0,30081
GE.UGM.SH.gfz2018oacg.mseed,GE,UGM,SHE,GE.UGM..SHE,2018-07-19T06:37:51.308393,2018-07-19T06:42:52.118393,300.81,100.0,30082
GE.UGM.SH.gfz2018oacg.mseed,GE,UGM,SHN,GE.UGM..SHN,2018-07-19T06:37:51.308393,2018-07-19T06:42:52.118393,300.81,100.0,30082
GE.UGM.SH.gfz2018oacg.mseed,GE,UGM,SHZ,GE.UGM..SHZ,2018-07-19T06:37:51.308393,2018-07-19T06:42:52.118393,300.81,100.0,30082
GE.UGM.BH.gfz2010cvnw.mseed,GE,UGM,BHE,GE.UGM..BHE,2010-02-10T06:33:40.569538,2010-02-10T06:38:41.359538,300.79,100.0,30080
GE.UGM.BH.gfz2010cvnw.mseed,GE,UGM,BHN,GE.UGM..BHN,2010-02-10T06:33:40.569538,2010-02-10T06:38:41.359538,300.79,100.0,30080
GE.UGM.BH.gfz2010cvnw.mseed,GE,UGM,BHZ,GE.UGM..BHZ,2010-02-10T06:33:40.569538,2010-02-10T06:38:41.359538,300.79,100.0,30080
GE.LUWI.BL.gfz2009boun.mseed,GE,LUWI,BLE,GE.LUWI..BLE,2009-01-23T08:09:01.419538,2009-01-23T08:14:02.269538,300.85,100.0,30086
GE.LUWI.BL.gfz2009boun.mseed,GE,LUWI,BLN,GE.LUWI..BLN,2009-01-23T08:09:01.419536,2009-01-23T08:14:02.269536,300.85,100.0,30086
GE.LUWI.BL.gfz2009boun.mseed,GE,LUWI,BLZ,GE.LUWI..BLZ,2009-01-23T08:09:01.419538,2009-01-23T08:14:02.269538,300.85,100.0,30086
GE.MMRI.BL.gfz2013xpcc.mseed,GE,MMRI,BLE,GE.MMRI..BLE,2013-12-02T13:25:18.669538,2013-12-02T13:30:19.459538,300.79,100.0,30080
GE.MMRI.BL.gfz2013xpcc.mseed,GE,MMRI,BLN,GE.MMRI..BLN,2013-12-02T13:25:18.669538,2013-12-02T13:30:19.459538,300.79,100.0,30080
GE.MMRI.BL.gfz2013xpcc.mseed,GE,MMRI,BLZ,GE.MMRI..BLZ,2013-12-02T13:25:18.669538,2013-12-02T13:30:19.459538,300.79,100.0,30080
GE.SAUI.BL.gfz2013aruy.mseed,GE,SAUI,BLE,GE.SAUI..BLE,2013-01-10T17:53:25.569536,2013-01-10T17:58:26.359536,300.79,100.0,30080
GE.SAUI.BL.gfz2013aruy.mseed,GE,SAUI,BLN,GE.SAUI..BLN,2013-01-10T17:53:25.569536,2013-01-10T17:58:26.359536,300.79,100.0,30080
GE.SAUI.BL.gfz2013aruy.mseed,GE,SAUI,BLZ,GE.SAUI..BLZ,2013-01-10T17:53:25.569536,2013-01-10T17:58:26.359536,300.79,100.0,30080
GE.FAKI.HL.gfz2009bgxf.mseed,GE,FAKI,HLE,GE.FAKI..HLE,2009-01-19T00:21:41.328394,2009-01-19T00:26:42.138394,300.81,100.0,30082
GE.FAKI.HL.gfz2009bgxf.mseed,GE,FAKI,HLN,GE.FAKI..HLN,2009-01-19T00:21:41.328394,2009-01-19T00:26:42.138394,300.81,100.0,30082
GE.FAKI.HL.gfz2009bgxf.mseed,GE,FAKI,HLZ,GE.FAKI..HLZ,2009-01-19T00:21:41.328394,2009-01-19T00:26:42.138394,300.81,100.0,30082
GE.SANI.BL.gfz2013grue.mseed,GE,SANI,BLE,GE.SANI..BLE,2013-04-06T02:44:41.869536,2013-04-06T02:49:42.719536,300.85,100.0,30086
GE.SANI.BL.gfz2013grue.mseed,GE,SANI,BLN,GE.SANI..BLN,2013-04-06T02:44:41.869536,2013-04-06T02:49:42.719536,300.85,100.0,30086
GE.SANI.BL.gfz2013grue.mseed,GE,SANI,BLZ,GE.SANI..BLZ,2013-04-06T02:44:41.869538,2013-04-06T02:49:42.709538,300.84,100.0,30085
GE.TNTI.SH.gfz2014fzbl.mseed,GE,TNTI,SHE,GE.TNTI..SHE,2014-03-26T20:47:46.708393,2014-03-26T20:52:47.528393,300.82,100.0,30083
GE.TNTI.SH.gfz2014fzbl.mseed,GE,TNTI,SHN,GE.TNTI..SHN,2014-03-26T20:47:46.708393,2014-03-26T20:52:47.528393,300.82,100.0,30083
GE.TNTI.SH.gfz2014fzbl.mseed,GE,TNTI,SHZ,GE.TNTI..SHZ,2014-03-26T20:47:46.708394,2014-03-26T20:52:47.518394,300.81,100.0,30082
GE.SOEI.BL.gfz2013aruy.mseed,GE,SOEI,BLE,GE.SOEI..BLE,2013-01-10T17:54:23.969538,2013-01-10T17:59:24.769538,300.8,100.0,30081
GE.SOEI.BL.gfz2013aruy.mseed,GE,SOEI,BLN,GE.SOEI..BLN,2013-01-10T17:54:23.969538,2013-01-10T17:59:24.769538,300.8,100.0,30081
GE.SOEI.BL.gfz2013aruy.mseed,GE,SOEI,BLZ,GE.SOEI..BLZ,2013-01-10T17:54:23.969538,2013-01-10T17:59:24.769538,300.8,100.0,30081
GE.JAGI.BH.gfz2013yova.mseed,GE,JAGI,BHE,GE.JAGI..BHE,2013-12-16T15:24:00.619538,2013-12-16T15:29:01.419538,300.8,100.0,30081
GE.JAGI.BH.gfz2013yova.mseed,GE,JAGI,BHN,GE.JAGI..BHN,2013-12-16T15:24:00.619538,2013-12-16T15:29:01.419538,300.8,100.0,30081
GE.JAGI.BH.gfz2013yova.mseed,GE,JAGI,BHZ,GE.JAGI..BHZ,2013-12-16T15:24:00.619538,2013-12-16T15:29:01.419538,300.8,100.0,30081
GE.LHMI.HL.gfz2009ljwe.mseed,GE,LHMI,HLE,GE.LHMI..HLE,2009-06-12T00:49:26.078393,2009-06-12T00:54:26.888393,300.81,100.0,30082
GE.LHMI.HL.gfz2009ljwe.mseed,GE,LHMI,HLN,GE.LHMI..HLN,2009-06-12T00:49:26.078393,2009-06-12T00:54:26.888393,300.81,100.0,30082
GE.LHMI.HL.gfz2009ljwe.mseed,GE,LHMI,HLZ,GE.LHMI..HLZ,2009-06-12T00:49:26.078393,2009-06-12T00:54:26.888393,300.81,100.0,30082
GE.MNAI.SH.gfz2009xyqn.mseed,GE,MNAI,SHE,GE.MNAI..SHE,2009-12-08T00:11:17.208393,2009-12-08T00:16:18.028393,300.82,100.0,30083
GE.MNAI.SH.gfz2009xyqn.mseed,GE,MNAI,SHN,GE.MNAI..SHN,2009-12-08T00:11:17.208393,2009-12-08T00:16:18.028393,300.82,100.0,30083
GE.MNAI.SH.gfz2009xyqn.mseed,GE,MNAI,SHZ,GE.MNAI..SHZ,2009-12-08T00:11:17.208393,2009-12-08T00:16:18.028393,300.82,100.0,30083
GE.SMRI.BH.gfz2018iouz.mseed,GE,SMRI,BHE,GE.SMRI..BHE,2018-05-02T22:47:34.169538,2018-05-02T22:52:34.959538,300.79,100.0,30080
GE.SMRI.BH.gfz2018iouz.mseed,GE,SMRI,BHN,GE.SMRI..BHN,2018-05-02T22:47:34.169538,2018-05-02T22:52:34.959538,300.79,100.0,30080
